Date,Index Close,Return,D12,E12,b/m,tbl,AAA,BAA,lty,ntis,Rfree,infl,ltr,corpr,svar,csp,CRSP_SPvw,CRSP_SPvwx,Fama Mkt Excess,SMB,HML,1M TBill,Mom   ,Term spread,CPIAUCSL,defaultspread,DY,EY,DP,DE,BAB
1956-11-30,45.08,-0.010969723562966216,1.7733,3.4267,0.574897415,0.0299,0.0369,0.0424,0.0333,0.027088458,0.002491667,0.0,-0.0057,-0.0126,0.0017315170000000001,0.001541595,-0.0019210000000000002,-0.011161,0.0036,-0.0022,0.0178,0.002,3.41,,27.51,0.55,3.84,7.41,3.88,51.75082515,-0.81%
1956-12-31,46.67,0.035270629991126956,1.74,3.41,0.544176827,0.0321,0.0375,0.0437,0.0345,0.026149367000000003,0.002675,0.0036363640000000004,-0.0179,-0.0082,0.001020276,0.000969841,0.036284,0.034442,0.0316,-0.0003,-0.021,0.0024,3.81,,27.63,0.62,3.8,7.45,3.75,51.02639296,-2.63%
1957-01-31,44.72,-0.04178272980501396,1.7367,3.4067,0.567242675,0.0311,0.0377,0.0449,0.0328,0.027991994,0.002591667,0.0,0.0346,0.0197,0.000901943,0.000738582,-0.040238,-0.041569,-0.0358,0.034,0.0278,0.0027,-3.05,,27.67,0.72,3.74,7.34,3.82,50.97852155,5.30%
1957-02-28,43.26,-0.032647584973166444,1.7333,3.4033,0.584994189,0.031,0.0367,0.0447,0.0328,0.030172847000000003,0.0025833329999999997,0.003623188,0.0025,0.0093,0.00105604,0.0008273139999999999,-0.024919,-0.032823000000000005,-0.0206,-0.0072,-0.0073,0.0024,0.31,,27.8,0.8,3.82,7.49,3.99,50.93041227,1.51%
1957-03-31,44.11,0.01964863615349066,1.73,3.4,0.599818875,0.0308,0.0366,0.0443,0.0331,0.026599595,0.002566667,0.003610108,-0.0024,0.005,0.00033029800000000003,0.001054099,0.023827,0.020752,0.0213,0.0027,-0.0047,0.0023,-0.18,,27.86,0.77,3.98,7.82,3.93,50.88235294,0.66%
1957-04-30,45.74,0.03695307186579022,1.73,3.4067,0.57609839,0.0307,0.0367,0.0444,0.0345,0.027420592999999997,0.002558333,0.003597122,-0.0222,-0.0066,0.00030246,0.0021421120000000003,0.046538,0.045215,0.0426,-0.016,-0.0151,0.0025,0.96,,27.93,0.77,3.93,7.74,3.84,50.78272918,0.53%
1957-05-31,47.43,0.0369479667686925,1.73,3.4133,0.56403858,0.0306,0.0374,0.0452,0.0348,0.028848655,0.00255,0.0035842290000000004,-0.0023,-0.0075,0.000481771,0.00242219,0.038734,0.033208,0.0345,-0.0107,-0.0205,0.0026,0.44,,28.0,0.78,3.84,7.58,3.7,50.68364325,-1.48%
1957-06-30,47.37,-0.0012650221378874837,1.73,3.42,0.565876532,0.0329,0.0391,0.0463,0.0361,0.030527691000000003,0.002741667,0.003571429,-0.018000000000000002,-0.0322,0.000578621,0.00217603,-0.000705,-0.003632,-0.0074,0.0055,0.0001,0.0024,0.77,,28.11,0.72,3.7,7.31,3.64,50.58479532,-1.21%
1957-07-31,47.91,0.011399620012666256,1.74,3.4367,0.560056635,0.0316,0.0399,0.0473,0.0365,0.03234604,0.002633333,0.007117438,-0.0041,-0.011000000000000001,0.000553868,0.00163121,0.009747,0.008217,0.0066,-0.0076,0.0038,0.003,-0.07,,28.19,0.74,3.66,7.23,3.59,50.63040676,1.02%
1957-08-31,45.22,-0.05614694218326022,1.75,3.4533,0.5880045420000001,0.0337,0.040999999999999995,0.0482,0.0367,0.03585399,0.002808333,0.0,0.0002,-0.0009,0.002147248,0.0013495820000000002,-0.048998,-0.054178,-0.0511,0.0006,-0.0045,0.0025,0.49,,28.28,0.72,3.61,7.12,3.82,50.67572459,3.45%
1957-09-30,42.42,-0.061919504643962786,1.76,3.47,0.624150778,0.0353,0.0412,0.0493,0.0364,0.034362523,0.0029416670000000002,0.0,0.0076,0.0095,0.00151711,0.001116985,-0.05787899999999999,-0.060609,-0.0598,0.0008,0.0088,0.0026,0.62,,28.32,0.81,3.84,7.57,4.0,50.7204611,3.80%
1957-10-31,41.06,-0.03206034889203202,1.77,3.4367,0.645746418,0.0358,0.040999999999999995,0.0499,0.0369,0.038409717,0.002983333,0.0,-0.005,0.0023,0.004936011,0.001123013,-0.038834,-0.040549,-0.0432,-0.0252,-0.0183,0.0029,1.94,,28.32,0.89,4.02,7.81,4.29,51.50334481,1.11%
1957-11-30,41.72,0.016074037993180523,1.78,3.4033,0.633071776,0.0331,0.0408,0.0509,0.034,0.040989814,0.002758333,0.0035335690000000003,0.0533,0.0311,0.003490079,0.0008040860000000001,0.023703000000000002,0.016483,0.023,0.004,-0.028999999999999998,0.0028,1.24,,28.41,1.01,4.32,8.25,4.41,52.30171626,1.51%
1957-12-31,39.99,-0.04146692233940552,1.79,3.37,0.653675779,0.0304,0.0381,0.0503,0.0323,0.034873147,0.002533333,0.0,0.0307,0.0685,0.001251402,0.000667927,-0.037422000000000004,-0.041020999999999995,-0.0391,-0.0093,-0.0171,0.0024,7.79,,28.47,1.22,4.44,8.35,4.44,53.115727,6.54%
1958-01-31,41.7,0.04276069017254325,1.7833,3.2933,0.6328607620000001,0.0244,0.036000000000000004,0.0483,0.033,0.02989618,0.002033333,0.007042254,-0.0084,0.0099,0.000784465,0.00029026700000000003,0.045518,0.04433,0.0466,0.0436,0.0423,0.0028,-7.63,,28.64,1.23,4.42,8.17,4.34,54.14975116,0.50%
1958-02-28,40.84,-0.020623501199040772,1.7767,3.2167,0.647390435,0.0153,0.0359,0.0466,0.0325,0.02775108,0.001275,0.0,0.01,-0.0008,0.000736248,0.000630306,-0.014109,-0.020288,-0.0152,0.006999999999999999,0.0028,0.0012,3.75,,28.7,1.07,4.32,7.82,4.31,55.23320701,4.68%
1958-03-31,42.1,0.030852105778648387,1.77,3.14,0.668591638,0.013000000000000001,0.0363,0.0468,0.0321,0.028935348,0.0010833330000000001,0.006993007,0.0102,-0.0046,0.000519206,0.00018732099999999998,0.033052,0.029736000000000002,0.0327,0.0063,-0.0092,0.0009,-1.85,,28.87,1.05,4.29,7.61,4.2,56.36942675,1.03%
1958-04-30,43.44,0.03182897862232781,1.7567,3.07,0.655245031,0.0113,0.036000000000000004,0.0467,0.0311,0.027018277,0.000941667,0.003472222,0.0186,0.0163,0.000746762,0.000591781,0.033511,0.032038,0.0309,-0.0059,0.0146,0.0008,1.85,,28.94,1.07,4.17,7.29,4.15,57.22052117,2.68%
1958-05-31,44.09,0.014963167587477066,1.7433,3.0,0.645558677,0.0091,0.0357,0.0462,0.0313,0.02286951,0.000758333,0.0,0.0001,0.0031,0.00043311699999999995,0.000339673,0.021313,0.015503,0.0231,0.0224,-0.0035,0.0011,-1.82,,28.94,1.05,4.12,7.09,3.99,58.111000000000004,0.60%
1958-06-30,45.24,0.02608301202086638,1.73,2.93,0.62466017,0.0083,0.0357,0.0455,0.0324,0.021436617999999998,0.000691667,0.0,-0.016,-0.0038,0.00043820199999999995,0.000757718,0.027998000000000002,0.024897,0.0293,-0.0024,0.005,0.0003,-0.87,,28.91,0.98,3.96,6.7,3.87,59.0443686,0.38%
1958-07-31,47.19,0.04310344827586188,1.73,2.9133,0.593848784,0.0091,0.0367,0.0453,0.0343,0.016933799,0.000758333,0.0034602079999999998,-0.0278,-0.0153,0.000695625,0.000948139,0.04396,0.042418,0.0439,0.0047,0.0312,0.0007,-3.62,,28.89,0.86,3.87,6.51,3.76,59.38221897,-2.63%
1958-08-31,47.75,0.011866920957830152,1.73,2.8967,0.587263826,0.0169,0.0385,0.0467,0.0371,0.015090629,0.001408333,-0.0034482759999999997,-0.0435,-0.032,0.000588962,0.001246582,0.017999,0.013269999999999999,0.0191,0.0119,0.0029,0.0004,0.28,,28.94,0.82,3.76,6.3,3.63,59.72375176,0.44%
1958-09-30,50.06,0.04837696335078534,1.73,2.88,0.561371197,0.0244,0.0409,0.0487,0.038,0.013983478,0.002033333,0.0,-0.0117,-0.0096,0.00051018,0.001397779,0.050837,0.047954000000000004,0.0466,0.0015,0.0296,0.0019,-1.13,,28.91,0.78,3.63,6.04,3.53,60.06944444,-0.04%
1958-10-31,51.33,0.02536955653216122,1.7367,2.8833,0.549869298,0.0263,0.0411,0.0492,0.0374,0.012278913,0.002191667,0.0,0.0138,0.0107,0.000793475,0.001163452,0.02737,0.025877999999999998,0.0253,0.0113,-0.0118,0.0018,3.12,,28.91,0.81,3.55,5.89,3.41,60.23139911,2.21%
1958-11-30,52.48,0.02240405221118258,1.7433,2.8867,0.535823198,0.0267,0.0409,0.0487,0.0368,0.011534943999999998,0.002225,0.0034602079999999998,0.012,0.0105,0.00153021,0.00152852,0.028617,0.023385,0.0301,0.0206,-0.0129,0.0011,1.57,,28.95,0.78,3.42,5.67,3.32,60.39242449,1.71%
1958-12-31,55.21,0.052019817073170715,1.75,2.89,0.51177932,0.0277,0.0408,0.0485,0.0382,0.023686832,0.002308333,-0.0034482759999999997,-0.0181,-0.0058,0.000712772,0.001585812,0.054112,0.051432000000000005,0.0515,-0.0207,-0.0005,0.0022,-0.65,,28.97,0.77,3.33,5.5,3.27,60.55363322,3.59%
1959-01-31,55.42,0.003803658757471462,1.7567,2.9633,0.5028958179999999,0.0282,0.0412,0.0487,0.0408,0.027736266000000002,0.00235,0.0034602079999999998,-0.008,-0.0028,0.000584868,0.0017223870000000001,0.006331,0.0053950000000000005,0.0071,0.0302,0.0298,0.0021,-0.24,,29.01,0.75,3.28,5.54,3.16,59.28026916,2.54%
1959-02-28,55.41,-0.0001804402742693334,1.7633,3.0367,0.494946148,0.027000000000000003,0.0414,0.0489,0.0402,0.027898847,0.00225,-0.0034482759999999997,0.0117,0.0126,0.000844734,0.0019450270000000002,0.006711,0.00221,0.0095,0.0149,0.0105,0.0019,3.4,,29.0,0.75,3.17,5.46,3.22,58.06788357,0.96%
1959-03-31,55.44,0.0005414185165133478,1.77,3.11,0.516860282,0.027999999999999997,0.0413,0.0485,0.0403,0.02498439,0.002333333,0.0,0.0017,-0.0083,0.000491508,0.0017683070000000002,0.0033520000000000004,0.000826,0.0028,0.0148,-0.0035,0.0022,0.13,,28.97,0.72,3.23,5.68,3.15,56.91318328,0.41%
1959-04-30,57.59,0.038780663780663804,1.7767,3.2067,0.49859719399999997,0.0295,0.0423,0.0486,0.0414,0.02436057,0.002458333,0.0034602079999999998,-0.0117,-0.0172,0.00049255,0.001357063,0.040054,0.039093,0.0366,-0.0058,-0.0122,0.002,3.15,,28.98,0.63,3.16,5.71,3.11,55.40545176,-1.12%
1959-05-31,58.68,0.018926897030734358,1.7833,3.3033,0.48307678,0.0284,0.0437,0.0496,0.0417,0.025887234,0.0023666670000000002,0.0,-0.0005,-0.0114,0.000427801,0.001912644,0.023631,0.019043,0.0173,-0.0215,0.0187,0.0022,1.5,,29.04,0.59,3.12,5.79,3.08,53.98582642,-0.90%
1959-06-30,58.47,-0.0035787321063395217,1.79,3.4,0.483219391,0.0321,0.0446,0.0504,0.0419,0.026882074,0.002675,0.0034482759999999997,0.001,0.0044,0.00091507,0.001917092,-0.000725,-0.003196,-0.0025,0.0068,0.0133,0.0025,2.91,,29.11,0.58,3.09,5.87,3.12,52.64705882,-1.78%
1959-07-31,60.51,0.034889687018984095,1.7967,3.41,0.460822665,0.032,0.0447,0.0508,0.0417,0.027141372,0.002666667,0.003436426,0.006,0.0089,0.000487796,0.001585929,0.034504,0.033513999999999995,0.0317,-0.0032,0.0026,0.0025,-0.32,,29.15,0.61,3.13,5.93,3.01,52.68826979,2.33%
1959-08-31,59.6,-0.01503883655594107,1.8033,3.42,0.46808446600000003,0.0338,0.0443,0.0509,0.0423,0.028146131,0.002816667,0.0,-0.0041,-0.0068,0.001069699,0.0014395529999999999,-0.011076,-0.015179,-0.0139,-0.0078,0.0044,0.0019,-0.95,,29.18,0.66,3.02,5.72,3.04,52.72894737,3.37%
1959-09-30,56.88,-0.045637583892617406,1.81,3.43,0.49233789299999997,0.0404,0.0452,0.0518,0.0429,0.030528391000000002,0.0033666670000000003,0.0034246579999999997,-0.0057,-0.0088,0.001709845,0.0013970170000000002,-0.043182,-0.045586,-0.048,-0.0009,0.0057,0.0031,0.85,,29.25,0.66,3.05,5.77,3.17,52.76967929999999,-0.04%
1959-10-31,57.52,0.011251758087201136,1.8167,3.4167,0.48097742,0.0405,0.0457,0.0528,0.0421,0.031020181,0.003375,0.003412969,0.015,0.0165,0.000618183,0.001331631,0.012574,0.011436,0.0128,0.0143,-0.0205,0.003,3.48,,29.35,0.71,3.18,5.99,3.19,53.17077739,-1.64%
1959-11-30,58.28,0.013212795549374157,1.8233,3.4033,0.471798295,0.0415,0.0456,0.0526,0.0432,0.02972238,0.003458333,0.0,-0.0119,0.0135,0.0004996930000000001,0.0015159000000000001,0.018486000000000002,0.013113999999999999,0.016,0.0124,-0.0327,0.0026,2.26,,29.35,0.7,3.2,5.97,3.19,53.57488107,-0.82%
1959-12-31,59.89,0.02762525737817434,1.83,3.39,0.45778379700000005,0.0449,0.0458,0.0528,0.0447,0.022856303999999997,0.003741667,0.0,-0.0159,-0.0096,0.00030754400000000004,0.000975372,0.029626999999999997,0.026911,0.0245,-0.006,-0.0003,0.0034,0.99,,29.41,0.7,3.2,5.92,3.1,53.98230088,0.02%
1960-01-31,55.61,-0.07146435131073636,1.8667,3.39,0.499502104,0.0435,0.0461,0.0534,0.0441,0.022116168,0.003625,-0.003401361,0.0112,0.0107,0.0009194180000000001,0.0008885519999999999,-0.06993300000000001,-0.07083500000000001,-0.0698,0.0209,0.0273,0.0033,-3.49,,29.37,0.73,3.16,5.74,3.22,55.0640118,2.13%
1960-02-28,56.12,0.009171012407840351,1.9033,3.39,0.49355678299999994,0.0396,0.0456,0.0534,0.0429,0.024037494,0.0033,0.003412969,0.0204,0.0128,0.001150246,0.000660848,0.013922,0.009129,0.0117,0.0051,-0.0199,0.0029,3.86,,29.41,0.78,3.28,5.84,3.41,56.14542773,0.32%
1960-03-31,55.34,-0.013898788310762522,1.94,3.39,0.549798083,0.0331,0.0449,0.0525,0.0411,0.02559341,0.002758333,0.0,0.0282,0.0191,0.000969147,0.000360982,-0.012565999999999999,-0.015238,-0.0163,-0.0051,-0.0285,0.0035,1.43,,29.41,0.76,3.48,6.08,3.53,57.22713864,2.36%
1960-04-30,54.37,-0.017528008673653894,1.9433,3.3467,0.56340369,0.0323,0.0445,0.052000000000000005,0.0426,0.025577133,0.002691667,0.003401361,-0.017,-0.0022,0.000645166,0.00012148700000000001,-0.016113,-0.017097,-0.0171,0.0031,-0.0223,0.0019,2.81,,29.54,0.75,3.53,6.08,3.49,58.06757165,2.84%
1960-05-31,55.83,0.026853043958065204,1.9467,3.3033,0.5419664270000001,0.0329,0.0446,0.0528,0.0417,0.024414376,0.002741667,0.0,0.0152,-0.0021,0.000423559,-3.5799999999999996e-05,0.033513,0.028312,0.0312,0.0121,-0.0376,0.0027,4.81,,29.57,0.82,3.49,5.93,3.53,58.93053373,-1.22%
1960-06-30,56.92,0.019523553644993807,1.95,3.26,0.5291748620000001,0.0246,0.0445,0.0526,0.0407,0.024269926,0.00205,0.003389831,0.0173,0.0141,0.000498948,-4.22e-06,0.021802000000000002,0.019133,0.0208,-0.0022,-0.0034,0.0024,0.86,,29.61,0.81,3.53,5.9,3.41,59.81595092,3.80%
1960-07-31,55.51,-0.024771609276177164,1.95,3.2633,0.549673277,0.023,0.0441,0.0522,0.0382,0.025778487000000003,0.0019166670000000002,0.0,0.0368,0.0257,0.00097782,-0.00044859800000000003,-0.022948,-0.023813,-0.0237,-0.0052,0.0203,0.0013,-0.78,,29.55,0.81,3.41,5.7,3.49,59.75491293,2.38%
1960-08-31,56.96,0.02612141956404246,1.95,3.2667,0.5415421970000001,0.023,0.0428,0.0508,0.039,0.025195535,0.0019166670000000002,0.0,-0.0067,0.0117,0.000636967,-0.00077143,0.031467,0.026197,0.0301,0.009000000000000001,-0.0019,0.0017,1.92,,29.61,0.8,3.49,5.85,3.45,59.69381664,2.65%
1960-09-30,53.52,-0.0603932584269663,1.95,3.27,0.584341711,0.0248,0.0425,0.0501,0.0387,0.028312467,0.0020666670000000003,0.0,0.0075,-0.0063,0.001771622,-0.001194357,-0.058713,-0.06092,-0.0599,-0.0111,0.0158,0.0016,0.31,,29.61,0.76,3.45,5.79,3.56,59.63302752,0.10%
1960-10-31,53.39,-0.0024289985052317054,1.95,3.27,0.5841202010000001,0.023,0.043,0.0511,0.0391,0.027823797999999997,0.0019166670000000002,0.0067567569999999995,-0.0028,0.0008,0.001048715,-0.000896879,-0.0010789999999999999,-0.002407,-0.0071,-0.0395,0.026000000000000002,0.0022,1.25,,29.75,0.81,3.56,5.97,3.63,59.63302752,1.10%
1960-11-30,55.54,0.04026971342948116,1.95,3.27,0.567630019,0.0237,0.0431,0.0508,0.0399,0.026034212999999997,0.001975,0.0,-0.0066,-0.006999999999999999,0.000668674,-0.000955278,0.046081,0.039977,0.0469,0.0035,-0.0245,0.0013,3.64,,29.78,0.77,3.63,6.09,3.52,59.63302752,1.56%
1960-12-31,58.11,0.046272956427799716,1.95,3.27,0.550422965,0.0225,0.0435,0.051,0.038,0.022761361,0.001875,0.0,0.0279,0.0104,0.000450306,-0.001362514,0.048839,0.046597,0.0471,-0.0156,-0.0079,0.0016,1.39,,29.81,0.75,3.52,5.9,3.43,59.63302752,2.36%
1961-01-31,61.78,0.06315608329031153,1.9467,3.21,0.522986733,0.0224,0.0432,0.051,0.0404,0.021815336,0.001866667,0.0,-0.0107,0.0148,0.0007411239999999999,-0.001330627,0.06432,0.063181,0.062,0.0066,0.037000000000000005,0.0019,-3.98,,29.84,0.78,3.43,5.65,3.26,60.64392523,2.18%
1961-02-28,63.44,0.026869537067012006,1.9433,3.15,0.512022716,0.0242,0.0427,0.0507,0.0392,0.019419903999999998,0.002016667,0.0,0.02,0.021,0.000547459,-0.001254178,0.032838,0.028612000000000002,0.0357,0.0398,-0.0074,0.0014,0.98,,29.84,0.8,3.25,5.27,3.13,61.69301587,2.38%
1961-03-31,65.06,0.02553593947036581,1.94,3.09,0.546679869,0.0239,0.0422,0.0502,0.0397,0.022737591,0.001991667,0.0,-0.0037,-0.0029,0.000414941,-0.001214966,0.029345,0.027051,0.0289,0.0327,-0.0077,0.002,4.51,,29.84,0.8,3.12,4.97,3.03,62.78317152,2.56%
1961-04-30,65.31,0.0038426068244696854,1.94,3.07,0.545004494,0.0229,0.0425,0.0501,0.0391,0.02325925,0.001908333,0.0,0.0115,-0.0116,0.0010092089999999998,-0.001504075,0.004536999999999999,0.003843,0.0029,0.001,0.0205,0.0017,3.52,,29.81,0.76,3.03,4.79,2.95,63.19218241,2.82%
1961-05-31,66.56,0.01913948859286485,1.94,3.05,0.530916294,0.0229,0.0427,0.0501,0.0397,0.022465655,0.001908333,0.0,-0.0046,0.0049,0.00040434300000000004,-0.001462735,0.023553,0.018924,0.024,0.0195,0.0048,0.0018,-1.57,,29.84,0.74,2.95,4.63,2.92,63.60655738,0.57%
1961-06-30,64.64,-0.028846153846153855,1.94,3.03,0.540821101,0.0233,0.0433,0.0503,0.0404,0.022482126,0.0019416670000000002,0.0,-0.0075,-0.008,0.000548907,-0.0011481269999999999,-0.026673000000000002,-0.028725,-0.0308,-0.0247,-0.0018,0.002,0.37,,29.84,0.7,2.92,4.56,2.96,64.02640264,0.68%
1961-07-31,66.76,0.03279702970297027,1.9467,3.0367,0.524405631,0.0224,0.0441,0.0509,0.0404,0.025179628,0.001866667,0.006711409000000001,0.0035,0.004,0.000628374,-0.0015422539999999998,0.033795,0.033119,0.0283,-0.0188,-0.0011,0.0018,0.25,,29.92,0.68,2.97,4.63,2.97,64.10541811,0.77%
1961-08-31,68.07,0.019622528460155664,1.9533,3.0433,0.513792816,0.0239,0.0445,0.0511,0.040999999999999995,0.02542591,0.001991667,-0.003333333,-0.0038,-0.0018,0.000406215,-0.001998608,0.024730000000000002,0.019511,0.0257,-0.0175,-0.0028,0.0014,1.65,,29.94,0.66,2.98,4.65,2.88,64.18396953,4.10%
1961-09-30,66.73,-0.01968561774643729,1.96,3.05,0.527516721,0.0228,0.0445,0.0512,0.0403,0.024963387000000004,0.0019,0.003344482,0.0129,0.0144,0.0008225,-0.002292368,-0.018674,-0.019877000000000002,-0.0215,-0.0105,-0.0058,0.0017,0.83,,29.98,0.67,2.89,4.5,2.91,64.26229508,3.12%
1961-10-31,68.62,0.02832309306159142,1.98,3.0967,0.525485851,0.023,0.0442,0.0513,0.04,0.025835909,0.0019166670000000002,0.0,0.0071,0.0127,0.00026750900000000003,-0.00203613,0.028175,0.026791000000000002,0.0257,-0.0161,0.0012,0.0019,3.13,,29.98,0.71,2.94,4.6,2.91,63.939651299999994,4.70%
1961-11-30,71.32,0.039347129116875434,2.0,3.1433,0.512610865,0.0248,0.0439,0.0511,0.0404,0.025570613,0.0020666670000000003,0.0,-0.002,0.0028,0.00036039,-0.002073447,0.045226,0.039324,0.0445,0.0124,-0.0119,0.0015,1.34,,29.98,0.72,2.94,4.62,2.81,63.6267907,3.17%
1961-12-31,71.55,0.0032249018508132554,2.02,3.19,0.505922258,0.026000000000000002,0.0442,0.051,0.0415,0.022324287999999998,0.002166667,0.0,-0.0125,-0.0026,0.000336902,-0.0022107439999999997,0.004696,0.0034649999999999998,-0.0018,-0.0083,0.0183,0.0019,-2.24,,30.01,0.68,2.84,4.49,2.82,63.32288401,-2.85%
1962-01-31,68.84,-0.03787561146051699,2.0267,3.25,0.5284285710000001,0.0272,0.0442,0.0508,0.0419,0.024721355,0.002266667,0.0,-0.0014,0.008,0.0008115310000000001,-0.002298745,-0.037356,-0.038692000000000004,-0.0387,0.0178,0.0509,0.0024,-2.07,,30.04,0.66,2.83,4.53,2.93,62.35907692,-2.40%
1962-02-28,69.96,0.01626961069145838,2.0333,3.31,0.5224207329999999,0.0273,0.0442,0.0507,0.0414,0.028783381,0.002275,0.003333333,0.0103,0.0052,0.000265097,-0.0022097279999999998,0.020592,0.016146999999999998,0.0181,-0.0116,0.0085,0.002,-1.02,,30.11,0.65,2.94,4.79,2.9,61.42990937,1.50%
1962-03-31,69.55,-0.005860491709548277,2.04,3.37,0.545724592,0.0272,0.0439,0.0504,0.0398,0.024075304,0.002266667,0.0,0.0253,0.0151,0.000279492,-0.002884136,-0.0038420000000000004,-0.005137,-0.0068,0.0053,-0.0143,0.002,1.83,,30.17,0.65,2.91,4.8,2.9,60.53412463,1.09%
1962-04-30,65.24,-0.06196980589503953,2.0467,3.4033,0.579862625,0.0273,0.0433,0.0502,0.0394,0.025152092,0.002275,0.003322259,0.0082,0.0142,0.001019691,-0.002394846,-0.06174299999999999,-0.06244299999999999,-0.0659,-0.0068,0.0003,0.0022,2.89,,30.21,0.69,2.91,4.84,3.01,60.13727731,0.40%
1962-05-31,59.63,-0.08599019006744313,2.0533,3.4367,0.6289943920000001,0.0269,0.0428,0.05,0.0393,0.027722355,0.002241667,0.0,0.0046,0.0,0.010914838999999999,-0.0029059109999999997,-0.079847,-0.085499,-0.0865,-0.0333,0.0278,0.0024,0.38,,30.24,0.72,3.02,5.05,3.26,59.74766271,-4.14%
1962-06-30,54.75,-0.08183800100620497,2.06,3.47,0.687357469,0.0273,0.0428,0.0502,0.0401,0.026455442000000003,0.002275,0.0,-0.0076,-0.0026,0.00616113,-0.002795277,-0.080669,-0.082222,-0.0847,-0.0057,0.0254,0.002,6.45,,30.21,0.74,3.27,5.51,3.7,59.36599424,0.23%
1962-07-31,58.23,0.06356164383561635,2.0667,3.49,0.64522603,0.0292,0.0434,0.0505,0.0412,0.030485903999999998,0.0024333329999999998,0.003311258,-0.0109,-0.0015,0.00184349,-0.002562627,0.065203,0.06396900000000001,0.0628,0.0149,-0.0344,0.0027,0.55,,30.22,0.71,3.72,6.27,3.63,59.21690544,-0.09%
1962-08-31,59.12,0.015284217757169927,2.0733,3.51,0.6333103520000001,0.0282,0.0435,0.0506,0.0401,0.029328751,0.00235,0.0,0.0187,0.0143,0.000801947,-0.0027495970000000003,0.021669,0.015803,0.0213,0.0123,-0.0119,0.0023,-0.58,,30.28,0.71,3.64,6.16,3.54,59.06923077,0.02%
1962-09-30,56.27,-0.04820703653585923,2.08,3.53,0.666344261,0.0278,0.0432,0.0503,0.0398,0.030601614,0.002316667,0.00330033,0.0061,0.0089,0.001176997,-0.0029218020000000003,-0.048816000000000005,-0.050259,-0.0522,-0.0243,0.0123,0.0021,3.95,,30.42,0.71,3.55,6.03,3.59,58.92351275,1.78%
1962-10-31,56.52,0.004442864759196752,2.0967,3.5767,0.654153314,0.0274,0.0428,0.0499,0.0395,0.028094504,0.002283333,0.0,0.0084,0.0068,0.003452185,-0.002283763,0.008313,0.006405,-0.0005,-0.0397,0.0129,0.0025,0.75,,30.38,0.71,3.61,6.17,3.73,58.62072822,-1.13%
1962-11-30,62.26,0.10155697098372252,2.1133,3.6233,0.594178346,0.0283,0.0425,0.0496,0.0396,0.024810507000000002,0.002358333,0.0,0.0021,0.0062,0.00127482,-0.0028195340000000003,0.108268,0.10052799999999999,0.1087,0.0261,0.0101,0.002,-7.17,,30.38,0.71,3.76,6.45,3.52,58.32562863,-3.50%
1962-12-31,63.1,0.013491808544812134,2.13,3.67,0.591627051,0.0287,0.0424,0.0492,0.0395,0.01996807,0.002391667,0.0,0.0035,0.0023,0.0005438859999999999,-0.002796575,0.015534000000000001,0.01404,0.0101,-0.038,0.0033,0.0023,5.88,,30.38,0.68,3.55,6.11,3.4,58.03814714,2.81%
1963-01-31,66.2,0.04912836767036444,2.1367,3.6833,0.5649849889999999,0.0291,0.0421,0.0491,0.0398,0.017136274,0.002425,0.0,-0.0001,0.0059,0.000699764,-0.00305027,0.050367,0.048957,0.0493,0.0306,0.0226,0.0025,-2.1,,30.44,0.7,3.41,5.88,3.28,58.00919277,2.90%
1963-02-28,64.29,-0.028851963746223563,2.1433,3.6967,0.5819531179999999,0.0292,0.0419,0.0489,0.04,0.01323679,0.0024333329999999998,0.0,0.0008,0.0023,0.000392124,-0.003089722,-0.024189,-0.029164,-0.0238,0.005,0.0221,0.0023,2.52,,30.48,0.7,3.29,5.68,3.25,57.98001986,1.24%
1963-03-31,66.57,0.035464302379841106,2.15,3.71,0.587528571,0.0289,0.0419,0.0488,0.0401,0.014380171,0.002408333,0.003289474,0.0009,0.0026,0.000359924,-0.00299588,0.036581,0.035156,0.0308,-0.0262,0.021,0.0023,1.56,,30.51,0.69,3.26,5.63,3.27,57.95148248,-0.06%
1963-04-30,69.8,0.04852035451404535,2.1667,3.7533,0.5587292739999999,0.028999999999999998,0.0421,0.0487,0.0405,0.015199427,0.002416667,0.0,-0.0012,-0.0051,0.000322164,-0.002666221,0.049069999999999996,0.048177,0.0451,-0.0131,0.0101,0.0025,-0.08,,30.48,0.66,3.3,5.72,3.15,57.72660544,0.32%
1963-05-31,70.8,0.014326647564469885,2.1833,3.7967,0.551612193,0.0293,0.0422,0.0485,0.0406,0.014648533,0.0024416670000000002,0.0,0.0023,0.0048,0.00030366299999999997,-0.002729236,0.019674,0.013844,0.0176,0.0112,0.025,0.0024,0.37,,30.51,0.63,3.18,5.52,3.11,57.50644644,-0.98%
1963-06-30,69.37,-0.020197740112994245,2.2,3.84,0.567281575,0.0299,0.0423,0.0484,0.0407,0.018263203000000002,0.002491667,0.0032786890000000004,0.0019,0.0043,0.000261092,-0.0027715820000000003,-0.018605,-0.019806,-0.02,-0.0025,0.006999999999999999,0.0023,1.17,,30.61,0.61,3.14,5.47,3.14,57.29166667,0.52%
